label,score
1,0.08649557
1,0.08456460
1,0.09287924
1,0.07488251
1,0.08473685
1,0.08814342
1,0.08595598
1,0.07561919
1,0.08811463
1,0.07056004
1,0.08074529
1,0.08561396
1,0.08693893
1,0.08927725
1,0.09495249
1,0.07557849
1,0.08363827
1,0.08135027
1,0.07247745
1,0.09490260
1,0.08757724
1,0.10744841
1,0.07789621
1,0.07633418
1,0.08639511
1,0.07538463
1,0.10200690
1,0.08052877
1,0.06703372
1,0.08994457
1,0.08823128
1,0.08617269
1,0.09173992
1,0.09811963
1,0.09090670
1,0.08853268
1,0.08339671
1,0.07491557
1,0.06527108
1,0.07682277
1,0.08518779
1,0.07942510
1,0.08980569
1,0.07751356
1,0.08952170
1,0.08955234
1,0.09685376
1,0.07442069
1,0.09258600
1,0.07366848
1,0.09853067
1,0.08620128
1,0.09085526
1,0.08561505
1,0.08981779
1,0.07908440
1,0.06486471
1,0.05148482
1,0.10162403
1,0.09253369
1,0.09106690
1,0.09475727
1,0.07566309
1,0.09234665
1,0.06744356
1,0.08114311
1,0.08788761
1,0.07559451
1,0.08670227
1,0.08427501
1,0.09508167
1,0.10135805
1,0.07038815
1,0.08397815
1,0.07060008
1,0.08644357
1,0.08145759
1,0.08691172
1,0.09289898
1,0.09465651
1,0.08723892
1,0.07273822
1,0.09279472
1,0.09681948
1,0.08507212
1,0.08079528
1,0.07988641
1,0.08421607
1,0.09138145
1,0.08171777
1,0.08484095
1,0.08623952
1,0.09102936
1,0.08647273
1,0.09583931
1,0.10780797
1,0.07382910
1,0.09686291
1,0.09290400
1,0.08712195
1,0.06211689
1,0.08483945
1,0.10714399
1,0.08335555
1,0.08233615
1,0.07683910
1,0.08810784
1,0.07353775
1,0.08881944
1,0.09170799
1,0.06951280
1,0.09685256
1,0.07765357
1,0.08511874
1,0.06984756
1,0.10890567
1,0.09358175
1,0.09691864
1,0.08459041
1,0.08566570
1,0.09694366
1,0.08929904
1,0.06772862
1,0.08369242
1,0.08165907
1,0.07969978
1,0.09780946
1,0.06518674
1,0.09595872
1,0.08114596
1,0.09096242
1,0.08477399
1,0.08632758
1,0.09376506
1,0.06549740
1,0.08248834
1,0.07438387
1,0.09996682
1,0.09419604
1,0.08920863
1,0.08086912
1,0.09336183
1,0.07933085
1,0.08949268
1,0.07318941
1,0.08293466
1,0.08435576
1,0.09322417
1,0.09082229
1,0.08319352
1,0.07367046
1,0.07294761
1,0.08903434
1,0.08763692
1,0.08588451
1,0.08223757
1,0.08682569
1,0.07916714
1,0.08360863
1,0.07785214
1,0.09271857
1,0.09403004
1,0.10406041
1,0.09668859
1,0.08737855
1,0.09504442
1,0.07469309
1,0.07287131
1,0.09406377
1,0.06382759
1,0.05316121
1,0.08515903
1,0.06884988
1,0.08722389
1,0.07516968
1,0.08397847
1,0.08167775
1,0.08446771
1,0.10065819
1,0.07291006
1,0.08416069
1,0.07630411
1,0.07905547
1,0.09465397
1,0.08956037
1,0.08345746
1,0.07803027
1,0.07025300
1,0.09041700
1,0.08493476
1,0.07353783
1,0.08003435
1,0.09035006
1,0.07472029
1,0.07460821
1,0.07855362
1,0.08824652
1,0.09623933
1,0.08971447
1,0.07830178
1,0.05950194
1,0.08216848
1,0.09336849
1,0.07579219
1,0.07520324
1,0.05329301
1,0.08656449
1,0.07675931
1,0.06759773
1,0.06743088
1,0.08667015
1,0.07830075
1,0.06276312
1,0.08716736
1,0.07640047
1,0.09311260
1,0.07508009
1,0.08060467
1,0.07876664
1,0.07455666
1,0.09430163
1,0.07943599
1,0.09109777
1,0.08184859
1,0.07811298
1,0.08425085
1,0.07869954
1,0.07913028
1,0.09831505
1,0.04480405
1,0.08632697
1,0.08534513
1,0.08529256
1,0.09050319
1,0.07634072
1,0.08079812
1,0.08427130
1,0.08248244
1,0.09022719
1,0.07635789
1,0.08715865
1,0.09042771
1,0.08234110
1,0.08412555
1,0.07005339
1,0.06977978
1,0.07951465
1,0.07903197
1,0.07074961
1,0.07049735
1,0.06636342
1,0.05975213
1,0.08888493
1,0.07959828
1,0.06966555
1,0.08027014
1,0.07927671
1,0.08928173
1,0.08304521
1,0.07737007
1,0.08120057
1,0.09036468
1,0.07832965
1,0.07672733
1,0.07931465
1,0.08234791
1,0.07449841
1,0.07471867
1,0.08832286
1,0.10797475
1,0.08781998
1,0.07726242
1,0.07141905
1,0.09055555
1,0.10266037
1,0.08195592
1,0.07889663
1,0.08817738
1,0.07624184
1,0.07234919
1,0.09067160
1,0.07709984
1,0.07966243
1,0.07110012
1,0.08813637
1,0.07007140
1,0.08464201
1,0.08135273
1,0.07708278
1,0.08791433
1,0.07224878
1,0.08208860
1,0.09847134
1,0.06915985
1,0.08650862
1,0.08217633
1,0.07801181
1,0.08911246
1,0.05723011
1,0.07054203
1,0.07925683
1,0.09352866
1,0.08592765
1,0.06888136
1,0.09744971
1,0.08117327
1,0.08533634
1,0.08244168
1,0.07427065
1,0.09084153
1,0.10092478
1,0.07030117
1,0.06684224
1,0.09633300
1,0.08648038
1,0.06946167
1,0.09463611
1,0.07630122
1,0.08131927
1,0.07434297
1,0.07724421
1,0.07599309
1,0.08391169
1,0.09295617
1,0.08375397
1,0.08729188
1,0.09186084
1,0.08262913
1,0.09477648
1,0.09822172
1,0.09679683
1,0.08597516
1,0.08170557
1,0.08349951
1,0.08862903
1,0.08396977
1,0.08878690
1,0.07501266
1,0.07289976
1,0.08492404
1,0.09332727
1,0.07655940
1,0.10018177
1,0.06503162
1,0.08472803
1,0.08710264
1,0.06418356
1,0.08581483
1,0.05411270
1,0.09182456
1,0.06999523
1,0.09435631
1,0.08225399
1,0.07241337
1,0.07977374
1,0.08396012
1,0.08489109
1,0.07854239
1,0.08617842
1,0.07918972
1,0.08965054
1,0.08498381
1,0.08138089
1,0.07628670
1,0.07779729
1,0.09471573
1,0.08885757
1,0.09003937
1,0.07816662
1,0.06537348
1,0.09031972
1,0.07172598
1,0.08400483
1,0.09526450
1,0.10474086
1,0.08384682
1,0.09170610
1,0.07321484
1,0.09893811
1,0.09777606
1,0.08354550
1,0.08038996
1,0.06954703
1,0.07017182
1,0.07961814
1,0.09164585
1,0.08539976
1,0.06830813
1,0.08631530
1,0.07444406
1,0.05177149
1,0.07725577
1,0.07435151
1,0.08436360
1,0.07178945
1,0.07663088
1,0.08606660
1,0.09991278
1,0.07616523
1,0.08363716
1,0.08552287
1,0.08142835
1,0.09106512
1,0.09547736
1,0.10065176
1,0.07197794
1,0.08749937
1,0.07540289
1,0.08694689
1,0.05933484
1,0.06525028
1,0.07533848
1,0.09283579
1,0.10466267
1,0.08964763
1,0.08353670
1,0.08820005
1,0.09677435
1,0.07504784
1,0.08223447
1,0.06843273
1,0.09332056
1,0.09088505
1,0.07333791
1,0.08302920
1,0.07431698
1,0.09358462
1,0.07102123
1,0.08768124
1,0.09449855
1,0.07587835
1,0.09401026
1,0.08775422
1,0.07739896
1,0.06139183
1,0.09947267
1,0.06698004
1,0.09505737
1,0.07982919
1,0.08600425
1,0.07963590
1,0.07950711
1,0.07060140
1,0.04933053
1,0.07251996
1,0.07871756
1,0.08479802
1,0.09906419
1,0.08061194
1,0.08174261
1,0.08184712
1,0.09368485
1,0.08010867
1,0.07877985
1,0.06263940
1,0.08905191
1,0.07995321
1,0.08384696
1,0.08208664
1,0.07841604
1,0.07317685
1,0.08447883
1,0.06913458
1,0.09400257
1,0.08596301
1,0.07411654
1,0.07892749
1,0.09283739
1,0.08302373
1,0.05981883
1,0.08959441
1,0.08279691
1,0.09589249
1,0.06703664
1,0.08440810
1,0.06766324
1,0.09395779
1,0.09003100
1,0.08317307
1,0.09000491
1,0.06579411
1,0.07368998
1,0.05148375
1,0.09637702
1,0.10044388
1,0.09373242
1,0.08664706
1,0.07731168
1,0.08606357
1,0.09900808
1,0.06242390
1,0.07930429
1,0.05765127
1,0.05193182
1,0.06778481
1,0.07957444
1,0.09046293
1,0.08341764
1,0.06844421
1,0.09512922
1,0.06313758
1,0.06485409
1,0.07658207
1,0.07791151
1,0.05862660
1,0.07392324
1,0.08397138
1,0.08505101
1,0.07560872
1,0.08338044
1,0.08393005
1,0.08077862
1,0.07347430
1,0.07982125
1,0.07401144
1,0.07225104
1,0.07406135
1,0.09436013
1,0.07993053
1,0.06319466
1,0.09573942
1,0.07339593
1,0.08540958
1,0.07662930
1,0.08472451
1,0.08001685
1,0.08464578
1,0.09499621
1,0.10732688
1,0.09035866
1,0.07630811
1,0.07343697
1,0.08083467
1,0.09090669
1,0.07750182
1,0.09777574
1,0.09801441
1,0.07034478
1,0.08534380
1,0.07855035
1,0.08600154
1,0.07480656
1,0.07647645
1,0.07298362
1,0.08446749
1,0.08277491
1,0.08151385
1,0.08614081
1,0.09347596
1,0.08716621
1,0.08099359
1,0.10629819
1,0.07893322
1,0.08164130
1,0.09496848
1,0.08488013
1,0.07644308
1,0.07308309
1,0.07772078
1,0.08466184
1,0.07397601
1,0.07664634
1,0.09141481
1,0.10081142
1,0.09431675
1,0.07828628
1,0.08106458
1,0.09289988
1,0.08959657
1,0.06777940
1,0.10132263
1,0.09159426
1,0.06217714
1,0.08810955
1,0.08234441
1,0.07694425
1,0.09040781
1,0.09672064
1,0.08081169
1,0.07379703
1,0.07894534
1,0.09825785
1,0.07941049
1,0.09852295
1,0.09332892
1,0.08683506
1,0.09035543
1,0.07899781
1,0.09508806
1,0.08782053
1,0.09188584
1,0.07970990
1,0.08757393
1,0.07787066
1,0.07669286
1,0.08132710
1,0.09764922
1,0.09407222
1,0.06995091
1,0.08458562
1,0.07666570
1,0.08853818
1,0.08599735
1,0.09117015
1,0.08185649
1,0.09003828
1,0.07768230
1,0.07595732
1,0.08374396
1,0.08323708
1,0.08486187
1,0.07868941
1,0.07437935
1,0.08416520
1,0.07735522
1,0.08747974
1,0.08023640
1,0.08304872
1,0.09128764
1,0.07041692
1,0.08445597
1,0.09459173
1,0.07420751
1,0.06882608
1,0.07656024
1,0.06830813
1,0.07791151
1,0.09394822
1,0.08087534
1,0.08918329
1,0.08164352
1,0.09490286
1,0.05152196
1,0.08301751
1,0.06826636
1,0.08622522
1,0.09022402
1,0.08196590
1,0.08534168
1,0.09319988
1,0.08719634
1,0.09600281
1,0.07994023
1,0.08932322
1,0.08037853
1,0.08708736
1,0.07435590
1,0.08105858
1,0.07963692
1,0.05504888
1,0.09053897
1,0.11042036
1,0.07332373
1,0.09782749
1,0.07518057
1,0.09829408
1,0.08363895
1,0.08503678
1,0.06543246
1,0.08062933
1,0.08014525
1,0.09573928
1,0.08168381
1,0.08200000
1,0.10178800
1,0.08965819
1,0.08651292
1,0.08888012
1,0.09986781
1,0.08299863
1,0.09665388
1,0.09204613
1,0.07188384
1,0.07904511
1,0.08248002
1,0.09101415
1,0.09281999
1,0.09924290
1,0.09069578
1,0.08595172
1,0.09515169
1,0.07903181
1,0.07409233
1,0.08095468
1,0.07733831
1,0.08546514
1,0.08607938
1,0.09836383
1,0.08260998
1,0.09232044
1,0.07873289
1,0.09821235
1,0.07258432
1,0.08251221
1,0.08551874
1,0.08011568
1,0.09547807
1,0.09091498
1,0.08591604
1,0.08482157
1,0.08968125
1,0.10365768
1,0.07660115
1,0.08618678
1,0.06143557
1,0.09755437
1,0.07540386
1,0.07798284
1,0.09626392
1,0.08672917
1,0.07162164
1,0.08955424
1,0.07997102
1,0.08958875
1,0.08419345
1,0.06716149
1,0.07864992
1,0.08561078
1,0.08270099
1,0.08104636
1,0.08133148
1,0.08569274
1,0.07307026
1,0.06883793
1,0.07484065
1,0.07658809
1,0.08025922
1,0.08514572
1,0.06806008
1,0.08496644
1,0.08945814
1,0.09197661
1,0.08216433
1,0.08929049
1,0.08853240
1,0.09067626
1,0.09110161
1,0.08561224
1,0.08184019
1,0.08124087
1,0.08885130
1,0.08936627
1,0.07465307
1,0.09135416
1,0.08132683
1,0.07522444
1,0.09104884
1,0.07717159
1,0.07909137
1,0.07610230
1,0.09500565
1,0.08182657
1,0.08743572
1,0.09557667
1,0.08416993
1,0.06916651
1,0.07728869
1,0.08360033
1,0.08781421
1,0.09739265
1,0.07368115
1,0.07523791
1,0.09132724
1,0.08946574
1,0.08138420
1,0.09496967
1,0.07614697
1,0.05985600
1,0.08400157
1,0.09049881
1,0.08241688
1,0.08916979
1,0.08422732
1,0.10424247
1,0.10426868
1,0.08492352
1,0.07939188
1,0.05857336
1,0.08891413
1,0.08744527
1,0.07579844
1,0.09388085
1,0.09317440
1,0.07646440
1,0.07495595
1,0.08943813
1,0.08383885
1,0.09177400
1,0.08354178
1,0.05500668
1,0.05231256
1,0.06807311
1,0.08546348
1,0.08267032
1,0.08486533
1,0.08058223
1,0.07639375
1,0.08454902
1,0.09294724
1,0.09622181
1,0.08046472
1,0.07894355
1,0.08078320
1,0.08917037
1,0.08173922
1,0.08086491
1,0.07948767
1,0.06322761
1,0.08362614
1,0.08137941
1,0.09118904
1,0.08075058
1,0.07938606
1,0.07645164
1,0.07631926
1,0.08276142
1,0.09519228
1,0.07746147
1,0.10583876
1,0.09357331
1,0.07941568
1,0.08646677
1,0.09142958
1,0.08119649
1,0.08498961
1,0.05110344
1,0.08501830
1,0.09484538
1,0.08706313
1,0.07075185
1,0.09322420
1,0.06986716
1,0.08338544
1,0.08502682
1,0.09514041
1,0.07106903
1,0.08232114
1,0.07806811
1,0.08359182
1,0.07740874
1,0.07784165
1,0.06400436
1,0.05781541
1,0.04991331
1,0.05516250
1,0.08426069
1,0.07820658
1,0.08517388
1,0.07140188
1,0.07545972
1,0.08922149
1,0.06374596
1,0.07661638
1,0.09592950
1,0.07394385
1,0.08023435
1,0.07660025
1,0.08646665
1,0.09475951
1,0.08350843
1,0.07898977
1,0.06063955
1,0.07966677
1,0.08269930
1,0.09193248
1,0.08003580
1,0.07800575
1,0.08637150
1,0.09891473
1,0.08589063
1,0.07491821
1,0.10086124
1,0.09142053
1,0.07382099
1,0.09595388
1,0.07566609
1,0.07312602
1,0.08653888
1,0.07701708
1,0.07051169
1,0.07497213
1,0.10605383
1,0.10212034
1,0.08205152
1,0.07866307
1,0.08151592
1,0.06901421
1,0.07171450
1,0.08711424
1,0.08068178
1,0.08412658
1,0.07657689
1,0.09746363
1,0.07662471
1,0.05288818
1,0.09854105
1,0.06691800
1,0.08814506
1,0.09325884
1,0.08810233
1,0.08027612
1,0.10094734
1,0.09248525
1,0.09278646
1,0.06944174
1,0.07300352
1,0.08946677
1,0.05818624
1,0.08807518
1,0.07918767
1,0.08289772
1,0.06116797
1,0.08007092
1,0.06583247
1,0.08265591
1,0.09143960
1,0.08023278
1,0.08950791
1,0.08007599
1,0.07826963
1,0.07859921
1,0.06657723
1,0.09025154
1,0.09722312
1,0.06658714
1,0.10141131
1,0.07262264
1,0.08082693
1,0.07960349
1,0.08692630
1,0.08219645
1,0.07392092
1,0.09160796
1,0.09053254
1,0.08202595
1,0.08493773
1,0.07714081
1,0.08247683
1,0.07045096
1,0.08134517
1,0.08412284
1,0.08298697
1,0.08989796
1,0.09203213
1,0.09806790
1,0.08210076
1,0.09210943
1,0.07720488
1,0.07769021
1,0.09366576
1,0.08621383
1,0.09678268
1,0.07346506
1,0.08895914
1,0.09369262
1,0.07029321
1,0.07749547
1,0.06581300
1,0.09291640
1,0.07108627
1,0.07841319
1,0.09166645
1,0.08625115
1,0.06198680
1,0.07664753
1,0.08247936
1,0.08426362
1,0.08585916
1,0.06963526
1,0.07681193
1,0.08111839
1,0.08624499
1,0.08647751
1,0.09357178
1,0.07253189
1,0.07643615
1,0.10410225
1,0.07709840
1,0.08619067
1,0.08430974
1,0.08089566
1,0.07128571
1,0.09069746
1,0.08171234
1,0.09605721
1,0.09508065
1,0.08815041
1,0.09496791
1,0.06748559
1,0.06779396
1,0.07744817
1,0.07476556
1,0.09413004
1,0.07740142
1,0.08677366
1,0.07084880
1,0.09495045
1,0.06271488
1,0.08118270
1,0.09643405
1,0.07580566
1,0.07203834
1,0.08607298
1,0.07938161
1,0.09221584
1,0.09695943
1,0.07972358
1,0.07114063
1,0.07241356
1,0.09133945
1,0.06272663
1,0.08033505
1,0.06141281
1,0.08773902
1,0.08493229
1,0.06924278
1,0.08711134
1,0.10795181
1,0.07917948
1,0.06996331
1,0.08923858
1,0.10045265
1,0.08179165
1,0.09019071
1,0.09299035
1,0.09191100
1,0.10408980
1,0.07561183
1,0.08218049
1,0.07325828
1,0.07737602
1,0.08617944
1,0.08898120
1,0.10130882
1,0.07443187
1,0.07868122
1,0.06257717
1,0.08358365
1,0.06146003
1,0.07762691
1,0.08985808
1,0.07907897
1,0.08277312
1,0.08780706
1,0.09201737
1,0.08188614
1,0.09139010
1,0.07937172
1,0.09408012
1,0.09242179
1,0.09410122
1,0.06969616
1,0.08097394
1,0.07477019
1,0.09870517
1,0.07079389
1,0.08561848
1,0.10047512
1,0.08079547
1,0.08186585
1,0.07757169
1,0.08986476
1,0.08662918
1,0.08100791
1,0.07245257
1,0.08346635
1,0.09744529
1,0.08857372
1,0.08548436
1,0.09513046
1,0.07577140
1,0.08479802
1,0.09613158
1,0.09284580
1,0.08353332
1,0.07662211
1,0.08442576
1,0.06671387
1,0.11573423
1,0.07822533
1,0.08696306
1,0.08363841
1,0.07452155
1,0.07210517
1,0.08744155
1,0.09784222
1,0.07618715
1,0.09926023
1,0.08128067
1,0.08150452
1,0.08522455
1,0.07270686
1,0.07360341
1,0.07798254
1,0.08040273
1,0.07548319
1,0.08966538
1,0.07507040
1,0.08230928
1,0.07487818
1,0.08219458
1,0.07435537
1,0.07097226
1,0.07631934
1,0.06698859
1,0.07831970
1,0.07075328
1,0.06764977
1,0.08756971
1,0.08683985
1,0.08432405
1,0.07503980
1,0.07539945
1,0.07419437
1,0.08989257
1,0.08916654
1,0.09057844
1,0.07423852
1,0.08451690
1,0.08037278
1,0.07175052
1,0.09527071
1,0.07717571
1,0.10380655
1,0.08901480
1,0.09026875
1,0.07476270
1,0.08758023
1,0.07128493
1,0.08217661
1,0.07645713
1,0.09238972
1,0.09803240
1,0.06699125
1,0.08313985
1,0.08715130
1,0.08396795
1,0.07651041
1,0.09616012
1,0.08233985
1,0.05012665
1,0.08961673
1,0.08914705
1,0.06146177
1,0.08130012
1,0.08756442
1,0.08678098
1,0.08373847
1,0.09090626
1,0.08615023
1,0.08781961
1,0.09141253
1,0.06376982
1,0.09507453
1,0.08586635
1,0.08837529
1,0.07244336
1,0.08307717
1,0.08056546
1,0.08395956
1,0.06856969
1,0.08720823
1,0.08077933
1,0.08906209
1,0.09162380
1,0.06275029
1,0.08654472
1,0.09504461
1,0.09632188
1,0.09593370
1,0.09439710
1,0.09408054
1,0.06801216
1,0.07118264
1,0.08080046
1,0.09850752
1,0.08759008
1,0.08391359
1,0.07031315
1,0.06518232
1,0.08381397
1,0.05951186
1,0.09269910
1,0.06826191
1,0.10207415
1,0.07145938
1,0.08760385
1,0.07747761
1,0.07295533
1,0.08761585
1,0.07706140
1,0.07236263
1,0.08418547
1,0.08856104
1,0.09444788
1,0.08858936
1,0.07964977
1,0.08149940
1,0.08737677
1,0.09818521
1,0.09420153
1,0.08438449
1,0.09048164
1,0.06741488
1,0.07948737
1,0.09540528
1,0.06401049
1,0.08666427
1,0.07090959
1,0.08269334
1,0.07263428
1,0.06860028
1,0.07937530
1,0.09237100
1,0.07639265
1,0.08591485
1,0.09572978
1,0.07981917
1,0.07349682
1,0.08373855
1,0.08242832
1,0.08369168
1,0.08172286
1,0.07703196
1,0.08698739
1,0.07167562
1,0.06726064
1,0.06933386
1,0.09772782
1,0.08815715
1,0.08029728
1,0.09432219
1,0.08018428
1,0.08101608
1,0.07855023
1,0.07623819
1,0.08318108
1,0.07804239
1,0.07417391
1,0.08108001
1,0.06536856
1,0.09163370
1,0.08193751
1,0.07978345
1,0.06165748
1,0.08383030
1,0.06146686
1,0.06124230
1,0.07472257
1,0.08340411
1,0.09642790
1,0.07014664
1,0.07482441
1,0.08214223
1,0.08127838
1,0.08078775
1,0.07711430
1,0.08849974
1,0.10825010
1,0.08849773
1,0.07250826
1,0.08980656
1,0.08492532
1,0.09101059
1,0.06762076
1,0.07215443
1,0.08800019
1,0.09072098
1,0.08681117
1,0.08216906
1,0.07927673
1,0.07911667
1,0.07386006
1,0.07459782
1,0.09302762
1,0.07197699
1,0.08460157
1,0.08828271
1,0.07833835
1,0.07902238
1,0.07518844
1,0.09161674
1,0.07696816
1,0.07056065
1,0.08849177
1,0.06386015
1,0.07716617
1,0.05874130
1,0.08667360
1,0.07480861
1,0.05943372
1,0.07241325
1,0.10263588
1,0.06182844
1,0.06329758
1,0.09069450
1,0.06577051
1,0.06865633
1,0.08564979
1,0.06393724
1,0.08367553
1,0.07794413
1,0.08991362
1,0.08402513
1,0.08375253
1,0.09243390
1,0.08572677
1,0.09314904
1,0.07050235
1,0.09745289
1,0.07275230
1,0.08949748
1,0.06434442
1,0.09267611
1,0.08654960
1,0.07613464
1,0.09553710
1,0.09577369
1,0.08676657
1,0.07089221
1,0.10047068
1,0.08493014
1,0.08214567
1,0.09571061
1,0.07521594
1,0.09060382
1,0.09053349
1,0.09017868
1,0.08305946
1,0.06654854
1,0.06750562
1,0.08109043
1,0.10099598
1,0.08667693
1,0.07057280
1,0.07410106
1,0.09255123
1,0.10874429
1,0.08825389
1,0.09305143
1,0.07963854
1,0.09344326
1,0.09283946
1,0.08216427
1,0.09419572
1,0.07811543
1,0.10355712
1,0.09209467
1,0.09172677
1,0.08795589
1,0.08977039
1,0.07434239
1,0.09249851
1,0.06134152
1,0.09023985
1,0.08614829
1,0.06820560
1,0.06359202
1,0.08447769
1,0.08186863
1,0.10028401
1,0.08780549
1,0.08391972
1,0.08143127
1,0.07608509
1,0.07705955
1,0.07071044
1,0.08182864
1,0.09057393
1,0.09139386
1,0.08702632
1,0.09309978
1,0.07505555
1,0.09125421
1,0.07346710
1,0.07428377
1,0.08331448
1,0.06394985
1,0.07686682
1,0.10193308
1,0.09620683
1,0.08278044
1,0.09123421
1,0.08477726
1,0.07688123
1,0.08909358
1,0.08796965
1,0.08242352
1,0.07936344
1,0.06654921
1,0.08967675
1,0.08538877
1,0.09152761
1,0.06720878
1,0.08030993
1,0.07633892
1,0.07547782
1,0.09592341
1,0.08553053
1,0.07841423
1,0.06677916
1,0.07475374
1,0.08264301
1,0.09001034
1,0.09607891
1,0.08145867
1,0.08491645
1,0.08001725
1,0.08761080
1,0.11212463
1,0.08283502
1,0.05925677
1,0.09251384
1,0.07207756
1,0.07134736
1,0.09891024
1,0.06807736
1,0.07172337
1,0.09168406
1,0.06724759
1,0.08195641
1,0.08196738
1,0.08879995
1,0.07624028
1,0.06901316
1,0.06138433
1,0.09517836
1,0.08441685
1,0.08825815
1,0.08972843
1,0.09410561
1,0.09213319
1,0.10594974
1,0.06302094
1,0.08158461
1,0.07540579
1,0.06917926
1,0.06744511
1,0.07717808
1,0.07228954
1,0.08851622
1,0.06911656
1,0.07253684
1,0.08678426
1,0.06810293
1,0.07023269
1,0.08337741
1,0.08189701
1,0.07284744
1,0.08749461
1,0.08951338
1,0.08911598
1,0.08875029
1,0.08640344
1,0.09654860
1,0.08386929
1,0.08668731
1,0.07515705
1,0.08074933
1,0.07861800
1,0.08459163
1,0.07662519
1,0.08054054
1,0.09046539
1,0.08963592
1,0.08459683
1,0.07685904
1,0.07766173
1,0.08267260
1,0.08299138
1,0.07293957
1,0.09243672
1,0.07842834
1,0.08377329
1,0.08866648
1,0.09233676
1,0.07951003
1,0.09379541
1,0.08682178
1,0.07856830
1,0.08989392
1,0.08444141
1,0.09555860
1,0.09688202
1,0.08326763
1,0.07392330
1,0.05974517
1,0.08528803
1,0.08772035
1,0.09920368
1,0.08753550
1,0.06793045
1,0.10641241
1,0.06837997
1,0.08932298
1,0.07452315
1,0.08309264
1,0.08327655
1,0.08242274
1,0.10104568
1,0.09951948
1,0.08245254
1,0.05661171
1,0.07711802
1,0.08964625
1,0.05106985
1,0.09856549
1,0.09130307
1,0.07704928
1,0.07958230
1,0.07786484
1,0.11737032
1,0.08236968
1,0.06612024
1,0.10484451
1,0.08059250
1,0.08255950
1,0.10049827
1,0.08909344
1,0.08762565
1,0.08331062
1,0.07280488
1,0.08725443
1,0.09303658
1,0.08465685
1,0.07538031
1,0.08280908
1,0.06595805
1,0.09831434
1,0.08502389
1,0.06160547
1,0.08673945
1,0.09045257
1,0.10269903
1,0.08079861
1,0.08446698
1,0.09568882
1,0.09246854
1,0.08374987
1,0.08703098
1,0.08012550
1,0.08024564
1,0.08420510
1,0.08930957
1,0.08562886
1,0.08888226
1,0.07455938
1,0.09160481
1,0.07746324
